fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2024-2025,Sep,11,GUJARAT,1124,NARMADA,1903659,244.513726798318,26,812,2097.159070719,4951,0,11150,1567882,26642,3542,1427286,168285,116.46709,6047.312870719,58615,92156,90026,185314,185,110147,215690,16101,3833.68671,852180,68,26.78,24.73,100.04,NA
2024-2025,Sep,11,GUJARAT,1125,NAVSARI  ,651703,246.298843566345,21,58,375.1500215,5306,5,7144,585507,4616,836,415707,73351,102.34607,1919.5930615,27116,30127,65671,101463,12,137959,203874,12450,1442.09697,380637,83,31.36,8.64,100,NA
2024-2025,Aug,11,GUJARAT,1104,BHAVNAGAR,346537,233.836228187575,43,78,127.792703174,829,125,2129,546191,23713,3378,2643,370,108.59902,1513.584156274,12522,26450,34995,79329,165,94123,215024,2958,1277.1924331,262898,68,7.12,76.98,99.85,NA
2024-2025,Aug,11,GUJARAT,1106,JUNAGADH,395779,215.792058553459,34,151,206.606180357,1141,79,2289,224342,48965,17922,10849,4409,86.2861,777.004500357,6412,11821,34044,83992,18,115581,293211,3430,484.11222,92621,76,9.47,41.91,99.89,NA
2024-2025,Aug,11,GUJARAT,1109,SABAR KANTHA,1053497,238.390558273402,33,109,418.3605064,2090,7,6521,829701,140860,24530,282277,56879,138.25644,2534.5457923,24642,35246,67770,144432,69,158068,316812,8611,1977.9288459,455214,79,8.44,73.09,99.16,NA
2024-2025,Aug,11,GUJARAT,1113,KHEDA,347352,218.399090257593,34,10,114.173337288,1952,6,7029,249774,2555,1472,772,369,75.54567,735.223150988,7307,9453,34080,68430,33,139069,281394,8981,545.5041437,82751,83,48.53,8.91,99.95,NA
2024-2025,Aug,11,GUJARAT,1122,ANAND,313372,223.050135900035,30,21,143.997913209,733,18,2276,222958,10100,3159,4808,695,86.88414,728.190175209,7327,9890,25488,43927,39,58063,91724,3009,497.308122,119125,74,56.36,19.27,99.97,NA
2024-2025,Aug,11,GUJARAT,1127,Morbi,123192,192.948467824311,38,1,103.045955576,613,39,880,97900,10451,1177,267,17,23.18497,315.127475576,2566,4026,6063,11958,52,30959,66589,1493,188.89655,45599,54,53.99,9.26,99.98,NA
2024-2025,Aug,11,GUJARAT,1132,DEVBHUMI DWARKA,151644,229.219436033308,28,19,14.4178536,537,63,2846,55482,4718,2861,1648,641,30.79239,172.3857711,1918,2777,14448,27357,0,48038,96881,3383,127.1755275,22087,78,39.24,26.89,99.83,NA
2024-2025,Aug,11,GUJARAT,1103,SURENDRANAGAR,452707,247.09111903148,39,31,242.57710254,1463,41,3669,402759,20231,4375,3350,732,90.00297,1327.76179264,10321,16172,40358,73811,130,91927,158361,5132,995.1817201,148044,64,20.58,22.76,99.58,NA
2024-2025,Aug,11,GUJARAT,1106,JUNAGADH,395779,216.28473173746,34,151,206.606180357,1137,79,2291,223326,48735,17920,10822,4409,86.2861,775.912320357,6382,11765,34038,83972,18,115580,293206,3428,483.02004,92207,76,9.31,42.1,99.89,NA
2024-2025,Aug,11,GUJARAT,1114,PANCH MAHALS,1819202,261.90871874825,45,259,1503.700432023,10579,18,39310,2375427,71840,9251,353259,47145,159.42897,7884.579822523,52423,72771,132885,248256,167,271853,485993,49889,6221.4504205,1051919,59,50.06,20.12,99.72,NA
2024-2025,Aug,11,GUJARAT,1115,VADODARA,142230,258.428520992697,35,9,15.4695226,1117,34,3437,144455,9668,2707,34390,8308,70.08908,458.8715226,4066,5282,17896,33789,33,126604,238754,4554,373.31292,60476,71,51.25,2.02,99.88,NA
2024-2025,Aug,11,GUJARAT,1116,BHARUCH,276785,246.430479928681,28,19,71.562004865,1109,101,6433,155919,4931,1780,108881,37157,72.83961,528.633554865,5564,7627,23193,48317,17,122148,244744,7542,384.23194,72300,64,6.39,2.59,99.69,NA
2024-2025,Aug,11,GUJARAT,1128,Botad,253687,229.765422510358,29,19,68.242111453,619,0,1217,130340,3979,1699,111,41,30.05649,397.774853153,4411,8678,19929,45228,4,52683,120009,1836,299.4762517,59264,63,5.12,60.37,99.91,NA
2024-2025,Aug,11,GUJARAT,1133,MAHISAGAR,840994,198.288771220458,35,544,325.843785064,2796,10,6330,925463,29491,6655,361271,63948,62.30284,2223.23583586399,25708,38868,75974,163699,64,158500,334235,9126,1835.08921079999,392358,70,12.79,54.71,99.86,NA
2024-2025,July,11,GUJARAT,1106,JUNAGADH,359780,214.959488027413,34,148,206.606180357,995,96,2372,217121,47049,17917,10611,4401,68.06463,741.393000357,6243,11554,33997,83889,16,115543,293143,3367,466.72219,90142,76,9.4,43.29,99.75,NA
2024-2025,July,11,GUJARAT,1119,DANG,557718,288.818561708663,33,102,66.2612076,928,3,6983,503973,1027,92,488221,57231,85.07216,1606.9009376,14827,21948,32208,58728,20,47620,85862,7911,1455.56757,233228,80,65.2,24.63,99.95,NA
2024-2025,July,11,GUJARAT,1129,Chhotaudepur,871415,255.396306214575,35,137,79.9544671,4357,0,5827,405611,8834,2580,319743,105828,99.34601,1215.2159887,11426,14595,64237,124939,24,217636,434696,10184,1035.9155116,153000,76,18.77,12.28,100.01,NA
2024-2025,July,11,GUJARAT,1131,GIR SOMNATH,239544,242.964271154854,30,32,68.926678162,629,71,1691,171710,26605,6012,2588,761,68.67395,554.794578162,5600,10928,23138,55559,13,48080,110290,2320,417.19395,94765,67,6.81,50.91,99.26,NA
2024-2025,July,11,GUJARAT,1102,RAJKOT,330611,212.498179836338,31,32,56.808201716,886,38,1371,124769,17497,3016,554,124,58.7332,380.673255716,3978,7068,14823,38199,4,108206,298781,2257,265.131854,60398,55,15.55,64.25,99.39,NA
2024-2025,July,11,GUJARAT,1104,BHAVNAGAR,322743,232.312445837024,43,76,112.792875274,261,176,2598,537452,23033,3372,2635,371,85.72735,1447.088111674,12352,26151,34938,79301,162,94079,215052,2859,1248.5678864,259019,67,6.9,78.73,99.5,NA
2024-2025,July,11,GUJARAT,1108,BANAS KANTHA,907784,231.664866357215,35,363,652.252410724,3388,66,5633,945543,242513,33661,113275,16423,196.32562,3039.068958024,26386,35166,75014,136448,118,177894,318013,9021,2190.4909273,545295,68,12.78,58.68,99.87,NA
2024-2025,July,11,GUJARAT,1109,SABAR KANTHA,967497,232.587204295189,32,106,418.3605064,1721,7,6503,785530,134838,24541,266822,57048,111.99377,2357.3965423,23899,34090,67643,144521,65,157986,317013,8224,1827.0422659,435939,78,9.24,70.17,97.96,NA
2024-2025,July,11,GUJARAT,1114,PANCH MAHALS,1500841,261.369558562023,43,258,1503.700432023,9215,15,40318,2202733,67758,9253,309724,47074,159.42897,7420.402920423,50596,70297,132835,248455,126,271295,485556,49533,5757.2735184,977767,59,55.11,16.95,99.83,NA
2024-2025,July,11,GUJARAT,1116,BHARUCH,246013,246.677141270031,27,16,71.562004865,957,132,6435,142217,4317,1771,98018,36967,61.30809,483.686924865,5199,7140,23077,48065,16,121931,244325,7392,350.81683,66272,64,5.19,2.75,99.86,NA
2024-2025,July,11,GUJARAT,1118,VALSAD,384000,249.185130987222,27,1,242.86275115799,3967,0,8885,504324,4426,1197,441016,111513,99.54173,1599.10490115799,18369,23340,56873,124248,11,221621,459674,12852,1256.70042,284969,90,18.84,15.72,99.91,NA
2024-2025,July,11,GUJARAT,1120,PATAN,516226,206.794486791219,34,166,275.7213332,3318,18,5837,400529,37937,10102,7136,1930,83.93277,1187.9259932,11746,18805,37937,98306,66,220532,512123,9155,828.27189,154047,85,29.05,34.41,98.63,NA
2024-2025,Aug,11,GUJARAT,1104,BHAVNAGAR,346537,234.276288236365,43,81,173.599244674,845,114,2154,554871,24303,3392,2643,370,108.59902,1582.129447974,12630,26661,35041,79437,168,94126,215036,2999,1299.9311833,266610,68,7.33,74.69,99.89,NA
2024-2025,Aug,11,GUJARAT,1107,KACHCHH,629571,214.827658236192,33,12,64.006821745,647,246,3002,235139,14774,4608,581,165,151.08504,720.235469045,6953,9201,38031,63964,28,86173,137715,3649,505.1436073,116361,77,17.09,62.96,99.73,NA
2024-2025,Aug,11,GUJARAT,1110,MAHESANA,401156,268.962000609796,39,42,286.970460672,3208,13,4170,416533,25951,4436,716,85,68.63806,1475.924010672,10666,13152,29314,45177,53,93568,148035,7378,1120.31549,156089,65,51.6,16.86,99.99,NA
2024-2025,Aug,11,GUJARAT,1114,PANCH MAHALS,1819202,261.533801748479,45,259,4482.93329065698,10943,18,39176,2443381,74583,9253,369856,47217,191.50154,11064.702051157,53212,73837,133044,248448,191,272085,486208,50119,6390.2672205,1080222,59,47.89,21.52,99.68,NA
2024-2025,Aug,11,GUJARAT,1116,BHARUCH,276785,246.73815400245,28,19,302.743812555,1341,71,6311,167335,5307,1788,117510,37332,72.83961,788.462712555,5854,8007,23298,48560,21,122227,244954,7652,412.87929,77369,63,7.15,2.55,99.68,NA
2024-2025,Aug,11,GUJARAT,1121,PORBANDAR,134905,187.728140867527,48,3,36.508725296,436,25,764,186899,53867,5130,10177,1093,42.82142,430.192163296,3834,5811,9353,21642,88,34633,76077,1200,350.862018,112883,52,6.91,62.74,99.98,NA
2024-2025,Aug,11,GUJARAT,1122,ANAND,313372,223.540314461283,30,21,232.075014625,988,17,2104,228645,10702,3179,4830,695,86.88414,830.072906625,7483,10098,25551,44050,41,58089,91783,3092,511.113752,121397,74,55.39,18.79,100,NA
2024-2025,Aug,11,GUJARAT,1124,NARMADA,1770070,243.923875571695,26,812,2097.159070719,4828,0,11223,1566396,26582,3542,1425910,168472,116.46709,6034.439990719,58612,92137,90077,185511,185,110234,215947,16051,3820.81383,851521,68,27.41,25.36,100.04,NA
2024-2025,Aug,11,GUJARAT,1105,AMRELI,423598,240.634920336848,45,54,117.208562134,1266,79,2859,377025,65724,11743,1770,244,61.3309,1085.793270534,8281,18378,23022,65285,179,113936,297513,4125,907.2538084,187317,60,5.93,81.32,99.86,NA
2024-2025,Aug,11,GUJARAT,1107,KACHCHH,629571,213.467270711541,33,9,64.006821745,647,247,3002,229558,14460,4614,581,165,151.08504,705.123059045,6843,9075,38023,63961,12,86180,137730,3649,490.0311973,112757,77,16.65,62.84,99.72,NA
2024-2025,Aug,11,GUJARAT,1111,GANDHINAGAR,177424,243.175360104611,26,5,113.776360605,269,13,1741,89474,2392,587,96,12,69.25811,400.613192305,3437,4060,13789,19173,10,36118,48933,2010,217.5787217,37107,50,69.89,5.68,101.44,NA
2024-2025,Aug,11,GUJARAT,1114,PANCH MAHALS,1819202,261.637284118394,45,259,4285.478753357,10925,18,39194,2442253,74571,9250,369503,47217,191.50154,10866.824713857,53200,73819,133044,248444,191,272079,486195,50119,6389.8444205,1079672,59,47.85,21.53,99.68,NA
2024-2025,Aug,11,GUJARAT,1116,BHARUCH,276785,246.589357738429,28,19,302.743812555,1339,83,6307,165867,5271,1788,116414,37330,72.83961,784.593792555,5835,7976,23296,48552,21,122214,244938,7646,409.01037,76713,63,7.08,2.56,99.68,NA
2024-2025,Aug,11,GUJARAT,1131,GIR SOMNATH,278957,245.410768505629,30,32,133.465513932,759,36,1636,182458,28233,6035,2932,773,84.37448,665.611573932,5892,11408,23247,55800,16,48299,110721,2395,447.77158,99212,67,8.45,46.83,99.91,NA
2024-2025,Aug,11,GUJARAT,1103,SURENDRANAGAR,452707,247.033478686647,39,34,291.03743944,1634,39,3572,415608,21125,4381,3423,734,90.00297,1407.73130954,10526,16478,40430,73947,134,91947,158400,5206,1026.6909001,152045,64,21.08,22.17,99.54,NA
2024-2025,Aug,11,GUJARAT,1107,KACHCHH,629571,213.561547539184,33,9,64.006821745,647,246,3002,229558,14460,4608,581,165,151.08504,705.339479045,6843,9075,38018,63947,12,86172,137713,3649,490.2476173,112757,77,16.65,62.84,99.72,NA
2024-2025,Aug,11,GUJARAT,1109,SABAR KANTHA,1053497,241.358300810486,33,111,689.572588903,2494,2,6251,844432,143235,24529,284567,56842,138.25644,2865.935755603,24873,35597,67849,144521,71,158079,316787,8745,2038.1067267,462023,79,8.79,72.09,99.79,NA
2024-2025,Aug,11,GUJARAT,1125,NAVSARI  ,587253,246.215218823894,21,58,370.9052359,5064,5,7321,567534,4509,836,400616,73265,102.34607,1870.6063859,26881,29858,65604,101355,12,138011,203957,12385,1397.35508,371540,83,31.54,8.9,100,NA
2024-2025,Aug,11,GUJARAT,1129,Chhotaudepur,961756,256.433696646578,36,119,111.338448,4975,0,5510,451658,10377,2590,353067,106279,129.75425,1399.2960036,12415,15913,64459,125497,74,217649,434801,10485,1158.2033056,169715,77,18.29,11.45,99.87,NA
2024-2025,July,11,GUJARAT,1101,JAMNAGAR,334973,238.282992169692,41,15,133.319472,314,156,2214,219787,38022,5126,2127,203,40.69138,697.725892,5340,9016,20593,37547,38,46666,87737,2528,523.71504,95141,46,13.06,51.72,99.99,NA
2024-2025,July,11,GUJARAT,1109,SABAR KANTHA,967497,234.855721088075,32,106,418.3605064,1551,8,6577,774101,132538,24543,265004,57219,111.99377,2348.3747619,23691,33776,67593,144624,64,157941,317137,8128,1818.0204855,430365,78,9.09,71.02,99.42,NA
2024-2025,July,11,GUJARAT,1111,GANDHINAGAR,139040,238.078528624382,23,4,31.709776805,205,112,1427,58272,1896,579,96,12,56.54647,226.989367005,2488,2954,13544,18873,1,35735,48511,1632,138.7331202,26236,46,67.41,4.42,102.35,NA
2024-2025,July,11,GUJARAT,1117,SURAT,599999,271.871558533928,34,37,697.734393015998,5377,21,10876,792976,6137,1643,723984,150754,96.58119,2950.191793016,22936,31547,63772,159701,233,187677,404764,16253,2155.87621,372546,76,6.29,59.4,99.99,NA
2024-2025,July,11,GUJARAT,1119,DANG,557718,288.986946408228,33,102,66.2612076,871,3,7040,503846,1015,92,488106,57231,85.07216,1607.3825376,14825,21944,32208,58728,19,47620,85861,7911,1456.04917,233180,80,65.21,24.63,99.99,NA
2024-2025,July,11,GUJARAT,1121,PORBANDAR,127124,186.074064523209,48,3,32.5868469,352,33,730,182260,53366,5130,10034,1096,37.24424,408.9696769,3733,5678,9347,21626,78,34629,76079,1082,339.13859,111359,52,7.64,81.58,100,NA
2024-2025,July,11,GUJARAT,1123,DOHAD,5718906,264.868498986545,42,3384,4869.56315220499,40851,62,67276,5181779,42773,6002,3343209,432817,239.73992,18834.203330305,123157,160564,313030,645627,651,577559,1233832,108127,13724.9002581,2396533,45,79.82,11.56,99.58,NA
2024-2025,July,11,GUJARAT,1124,NARMADA,1603082,242.293301017782,24,729,1114.213799207,3273,0,11987,1390868,20004,3542,1278451,170721,94.3006,4578.494389207,56015,87597,90041,187785,94,110681,219258,15260,3369.97999,770196,69,32.05,33.15,100.05,NA
2024-2025,Sep,11,GUJARAT,1110,MAHESANA,469101,268.317411965683,39,44,288.188678272,3289,13,4180,423812,26326,4442,731,85,68.63806,1493.988128272,10789,13321,29360,45265,58,93598,148071,7469,1137.16139,158442,65,51.54,16.69,99.99,NA
2024-2025,Sep,11,GUJARAT,1114,PANCH MAHALS,2171673,261.996784057734,46,260,4482.93329065698,12014,18,38128,2451521,75254,9258,371585,47202,191.50154,11097.341011157,53286,73936,133055,248316,192,272202,486219,50142,6422.9061805,1083488,59,47.74,21.55,99.84,NA
2024-2025,Sep,11,GUJARAT,1120,PATAN,602619,213.441051607482,35,172,514.3680636,4210,6,5538,452260,43329,10184,7976,1948,104.23696,1583.9135236,12596,19973,38273,99134,135,220792,512585,9748,965.3085,168902,86,27.29,29.53,99.89,NA
2024-2025,Sep,11,GUJARAT,1126,TAPI,925026,233.551285266458,25,269,360.179000476,3774,3,9619,561440,4610,1723,535420,202251,98.38002,1769.809356476,21926,29588,95424,212265,51,201785,413951,13393,1311.250336,303682,80,19.14,35.81,98.62,NA
2024-2025,Sep,11,GUJARAT,1130,ARVALLI,2019369,215.213846147087,48,563,974.512584088,7727,0,8148,2276161,95231,7411,614014,49240,120.00817,5993.134386688,47114,71464,78477,159121,1234,149251,295784,15875,4898.6136326,1105478,76,5.88,52.98,99.9,NA
2024-2025,Sep,11,GUJARAT,1112,AHMADABAD,321342,210.172514602634,52,66,53.708897756,536,91,2779,315354,10940,3206,6804,670,76.63217,793.128499455989,6040,10446,16952,33248,13,79251,157930,3315,662.787431699989,132833,72,11.11,58.98,99.91,NA
2024-2025,Sep,11,GUJARAT,1117,SURAT,674997,271.261658231866,37,50,2050.82165531401,6918,11,10330,941931,8465,1672,863853,152137,114.4816,4720.40090531401,25252,34625,64353,161181,263,187802,405171,17248,2555.09765,436213,77,7.76,55.26,99.85,NA
2024-2025,Sep,11,GUJARAT,1122,ANAND,344883,224.333075049963,30,21,232.075014625,1052,16,2042,233671,10816,3178,4833,695,86.88414,843.160494425,7542,10184,25555,44038,41,57748,91335,3094,524.2013398,123534,74,55.69,18.42,100,NA
2024-2025,Sep,11,GUJARAT,1127,Morbi,130374,194.941198001682,38,1,106.112601176,694,38,820,101085,10619,1182,267,17,23.18497,326.353881176,2627,4124,6094,12023,53,31022,66660,1514,197.05631,46847,54,54.29,8.94,99.98,NA
2024-2025,Sep,11,GUJARAT,1130,ARVALLI,2019369,215.120103470115,48,563,974.512584088,7637,0,8229,2273700,95137,7411,612601,49240,120.00817,5985.706546688,47074,71412,78475,159114,1232,149241,295763,15866,4891.1857926,1104573,76,5.88,53.04,99.89,NA
2024-2025,Sep,11,GUJARAT,1131,GIR SOMNATH,320971,244.756664028878,31,32,133.499513932,768,33,1674,184498,28571,6043,2984,773,84.37448,669.445143932,5948,11489,23277,55854,17,48334,110805,2442,451.57115,100066,68,8.61,46.55,99.91,NA
2024-2025,Aug,11,GUJARAT,1104,BHAVNAGAR,346537,234.056301481138,43,78,173.599244674,829,121,2143,547822,23846,3381,2643,370,108.59902,1564.410176574,12537,26480,35001,79340,166,94124,215029,2972,1282.2119119,263570,68,7.31,76.45,99.84,NA
2024-2025,Aug,11,GUJARAT,1119,DANG,611275,288.728009286219,34,102,81.2543126,1456,3,6562,515172,1027,92,499004,57278,101.45833,1670.1585026,14985,22221,32229,58779,22,47671,85945,8018,1487.44586,238011,80,64.27,24.04,99.99,NA
2024-2025,Aug,11,GUJARAT,1120,PATAN,564819,211.977103066118,35,172,503.5266136,3766,7,5833,434556,41653,10132,7571,1937,104.23696,1528.9227936,12309,19564,38144,98789,115,220687,512375,9599,921.15922,163434,85,26.96,30.63,99.85,NA
2024-2025,Aug,11,GUJARAT,1131,GIR SOMNATH,278957,244.475228715693,30,32,133.465513932,736,37,1638,180027,27935,6035,2932,773,84.37448,657.961413932,5845,11320,23228,55753,15,48289,110687,2374,440.12142,98216,67,8.01,47.32,99.91,NA
2024-2025,Aug,11,GUJARAT,1109,SABAR KANTHA,1053497,240.678339857156,33,109,418.3605064,2162,7,6477,833356,141444,24517,283048,56886,138.25644,2562.3243323,24736,35374,67794,144445,69,158067,316797,8639,2005.7073859,457015,79,8.71,72.75,99.66,NA
2024-2025,Aug,11,GUJARAT,1115,VADODARA,142230,261.96739303747,36,9,15.4695226,1121,30,3453,150520,10097,2707,36278,8324,70.08908,479.8719226,4163,5398,17978,33896,36,126629,238773,4574,394.31332,62901,71,50.92,1.94,100.17,NA
2024-2025,Aug,11,GUJARAT,1126,TAPI,867591,232.867471593246,25,267,238.133164876,3569,3,9688,546965,4485,1723,521573,202113,98.38002,1610.216750876,21490,28986,95358,212117,51,201759,413920,13257,1273.703566,296861,80,18.85,37.1,98.51,NA
2024-2025,Aug,11,GUJARAT,1127,Morbi,123192,193.566581934922,38,1,103.045955576,671,39,829,98743,10563,1180,267,17,23.18497,317.364375576,2593,4064,6073,11981,52,31008,66637,1500,191.13345,45872,54,53.87,9.18,99.97,NA
2024-2025,Aug,11,GUJARAT,1128,Botad,253687,230.094155586605,29,31,142.690093653,635,0,1223,133122,4084,1699,111,41,30.05649,479.052525453,4478,8809,19948,45287,4,52753,120131,1858,306.3059418,60471,64,5.67,58.38,99.86,NA
2024-2025,Aug,11,GUJARAT,1129,Chhotaudepur,961756,256.229540960911,36,118,111.338448,4901,0,5559,446389,10112,2585,349476,106244,129.75425,1384.8731836,12349,15813,64439,125442,74,217655,434787,10460,1143.7804856,167820,77,18.2,11.59,99.87,NA
2024-2025,Aug,11,GUJARAT,1101,JAMNAGAR,365376,240.43571240431,40,15,263.4478524,474,72,2145,239183,40704,5143,2195,209,48.63045,887.1596524,5908,9724,20681,37580,45,46668,87616,2619,575.08135,100834,46,13.49,46.32,99.98,NA
2024-2025,Aug,11,GUJARAT,1106,JUNAGADH,395779,217.046191520209,34,151,328.3770669,1160,71,2293,226232,49243,17930,10916,4409,86.2861,905.6911069,6521,11979,34083,84070,18,115582,293214,3453,491.02794,93252,75,9.6,41.52,99.94,NA
2024-2025,Aug,11,GUJARAT,1114,PANCH MAHALS,1819202,261.042290999928,45,258,1503.700432023,10662,18,39377,2396303,72960,9249,358736,47203,191.50154,7950.566222523,52766,73233,132971,248390,182,272044,486220,50039,6255.3642505,1060841,59,48.93,21.12,99.66,NA
2024-2025,Aug,11,GUJARAT,1125,NAVSARI  ,587253,246.221536289874,20,57,370.9052359,4838,5,7483,548321,4382,836,385131,73173,102.34607,1823.3356959,26409,29331,65543,101253,12,138022,204013,12321,1350.08439,359944,83,30.99,9.19,100,NA
2024-2025,Aug,11,GUJARAT,1127,Morbi,123192,193.566581934922,38,1,103.045955576,671,39,830,98743,10563,1180,267,17,23.18497,317.364375576,2593,4064,6073,11981,52,31008,66637,1501,191.13345,45872,54,53.87,9.18,99.97,NA
2024-2025,Aug,11,GUJARAT,1132,DEVBHUMI DWARKA,151644,224.926914163394,29,21,14.4178536,617,63,2781,56526,4797,2864,1663,641,30.79239,172.3524311,1938,2803,14457,27376,0,48072,96938,3398,127.1421875,22357,78,38.89,26.36,99.7,NA
2024-2025,Aug,11,GUJARAT,1101,JAMNAGAR,365376,240.28330687764,40,15,138.091882,466,75,2141,238134,40509,5138,2171,207,48.63045,758.918582,5877,9689,20667,37548,45,46668,87616,2607,572.19625,100666,46,13.43,46.5,99.98,NA
2024-2025,Aug,11,GUJARAT,1102,RAJKOT,371165,216.233751415318,32,32,132.788620954,963,15,1486,136895,18417,3026,575,124,70.70083,499.502644954,4217,7476,14962,38569,5,108348,299070,2449,296.013194,65185,58,20.27,56.59,99.52,NA
2024-2025,Aug,11,GUJARAT,1113,KHEDA,347352,219.087214311327,34,10,114.173337288,1982,5,7012,250990,2555,1472,772,369,75.54567,739.606006488001,7325,9478,34084,68435,33,139087,281415,8994,549.886999200001,83090,83,48.57,8.86,99.98,NA
2024-2025,Aug,11,GUJARAT,1115,VADODARA,142230,252.742395558939,35,9,15.4695226,1121,34,3448,148433,9978,2707,35245,8310,70.08908,460.7117226,4143,5370,17959,33870,36,126628,238783,4569,375.15312,61945,71,51.19,1.96,99.88,NA
2024-2025,Aug,11,GUJARAT,1116,BHARUCH,276785,246.236691719983,28,19,71.562004865,1202,97,6386,160990,5059,1780,113265,37250,72.83961,540.818064865,5700,7809,23242,48424,19,122175,244838,7588,396.41645,74452,64,6.73,2.55,99.68,NA
2024-2025,Aug,11,GUJARAT,1120,PATAN,564819,212.61841178814,35,172,280.0546932,3758,10,5793,431756,41442,10132,7557,1937,104.23696,1302.2844032,12257,19500,38110,98699,115,220686,512365,9551,917.99275,162693,85,27.96,31.9,99.88,NA
2024-2025,Aug,11,GUJARAT,1121,PORBANDAR,134905,187.293059613788,48,3,36.508725296,430,28,749,185494,53785,5128,10110,1093,42.82142,426.747533296,3798,5767,9348,21629,88,34627,76065,1179,347.417388,112540,51,6.55,63.23,100,NA
2024-2025,Aug,11,GUJARAT,1122,ANAND,313372,223.101711607567,30,21,232.075014625,738,18,2271,223182,10100,3159,4808,695,86.88414,816.882016625,7328,9891,25489,43930,39,58069,91733,3009,497.922862,119237,74,56.32,19.24,99.97,NA
2024-2025,Aug,11,GUJARAT,1130,ARVALLI,1933600,214.79370179765,48,559,831.629268088,6425,0,9385,2254221,94426,7409,604409,49161,120.00817,5793.562170688,46905,71141,78402,158945,1217,149222,295707,15810,4841.9247326,1097078,76,5.93,53.56,99.86,NA
2024-2025,Aug,11,GUJARAT,1131,GIR SOMNATH,278957,244.589154817135,30,32,68.926678162,725,44,1642,179121,27627,6033,2917,773,84.37448,591.411698162,5812,11267,23219,55720,15,48274,110650,2367,438.11054,97834,67,7.96,47.48,99.91,NA
2024-2025,Sep,11,GUJARAT,1107,KACHCHH,658326,214.594791142763,34,12,64.006821745,647,244,3015,238991,14920,4609,581,165,151.08504,727.954099045,6980,9248,38032,63972,28,86186,137737,3662,512.8622373,118795,77,16.84,63.26,99.76,NA
2024-2025,Sep,11,GUJARAT,1110,MAHESANA,469101,268.726442675197,39,44,288.188678272,3379,13,4099,425165,26414,4446,731,85,68.63806,1499.357518272,10803,13342,29372,45290,59,93596,148069,7478,1142.53078,158881,65,51.49,16.64,100,NA
2024-2025,Sep,11,GUJARAT,1112,AHMADABAD,321342,210.203286411814,52,66,53.708897756,543,91,2774,316628,11000,3206,6837,670,76.63217,795.903529455997,6062,10474,16969,33272,14,79272,157965,3317,665.562461699997,133333,72,11.32,58.74,99.92,NA
2024-2025,Sep,11,GUJARAT,1114,PANCH MAHALS,2171673,261.39368872165,46,260,4482.93329065698,12362,18,37812,2457434,75570,9258,374457,47251,191.50154,11098.012211157,53394,74096,133106,248409,193,272212,486239,50174,6423.5773805,1085912,59,47.7,21.49,99.84,NA
2024-2025,Sep,11,GUJARAT,1123,DOHAD,6929173,260.67501712063,46,3638,11474.837542734,54006,72,67091,6164785,50604,6042,4013167,435935,290.79254,27835.684436934,132958,173789,315033,649995,1649,579964,1238301,121097,16070.0543542,2839978,51,76.88,12.79,99.59,NA
2024-2025,Sep,11,GUJARAT,1127,Morbi,130374,194.967794388655,38,1,106.112601176,695,38,829,101473,10646,1182,267,17,23.18497,327.137241176,2633,4136,6101,12042,53,31022,66660,1524,197.83967,46969,54,54.03,8.89,99.98,NA
2024-2025,Sep,11,GUJARAT,1129,Chhotaudepur,1029562,255.988958225499,36,119,112.043348,5093,0,5443,461741,10529,2594,361398,106315,129.75425,1423.8035736,12528,16073,64475,125538,74,217662,434858,10536,1182.0059756,173595,76,18.3,11.3,99.92,NA
2024-2025,Dec,11,GUJARAT,1107,KACHCHH,732040,225.226520774638,39,14,64.608661745,1581,108,2243,365590,25952,4716,648,162,233.52443,1121.538729045,9314,12412,38538,64833,130,86486,138259,3824,823.4056373,185365,75,24.65,48.29,99.95,NA
2024-2025,Dec,11,GUJARAT,1125,NAVSARI  ,1060731,249.276174879181,26,78,413.1360669,9272,2,5320,871962,6814,859,637785,75567,178.36801,2765.0975969,32789,36850,67000,103965,58,138219,204819,14592,2173.59352,558086,82,41.35,6.62,100,NA
2024-2025,Dec,11,GUJARAT,1105,AMRELI,491178,241.562559233475,45,56,133.968166534,2198,31,2427,408806,72305,11978,1810,244,104.30455,1225.794952434,8950,19474,23378,66165,218,113694,296820,4625,987.5222359,199477,56,8.43,72.77,99.97,NA
